Transaction ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount
T015822,23.02.2025,PROD-010,Webcam 1080p HD,Electronics,6,"180,000","1,080,000"
T015966,24.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T015967,24.02.2025,PROD-010,Webcam 1080p HD,Electronics,7,"180,000","1,260,000"
T016098,25.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,"750,000","2,250,000"
T016099,25.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,"380,000","3,040,000"
T016100,25.02.2025,PROD-003,27-inch 4K Monitor,Electronics,10,"1,200,000","12,000,000"
T016101,25.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,"70,000","420,000"
T016411,27.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T016412,27.02.2025,PROD-010,Webcam 1080p HD,Electronics,10,"180,000","1,800,000"
T016571,28.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T016714,01.03.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T016715,01.03.2025,PROD-003,27-inch 4K Monitor,Electronics,1,"1,200,000","1,200,000"
T017015,03.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,"25,500","76,500"
T017016,03.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"900,000","6,300,000"
T017331,05.03.2025,PROD-003,27-inch 4K Monitor,Electronics,5,"1,200,000","6,000,000"
T017477,06.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,"25,500","102,000"
T017478,06.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,"750,000","1,500,000"
T017637,07.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,"195,000","1,365,000"
T017638,07.03.2025,PROD-004,Standing Desk Converter,Furniture,2,"500,000","1,000,000"
T017639,07.03.2025,PROD-007,USB-C Docking Station,Electronics,3,"340,000","1,020,000"
T017640,07.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,"70,000","140,000"
T017641,07.03.2025,PROD-010,Webcam 1080p HD,Electronics,10,"180,000","1,800,000"
T017780,08.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,"750,000","5,250,000"
T017781,08.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"900,000","5,400,000"
T017932,09.03.2025,PROD-003,27-inch 4K Monitor,Electronics,5,"1,200,000","6,000,000"
T017933,09.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T017934,09.03.2025,PROD-003,27-inch 4K Monitor,Electronics,3,"1,200,000","3,600,000"
T018527,13.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T018528,13.03.2025,PROD-003,27-inch 4K Monitor,Electronics,7,"1,200,000","8,400,000"
T018688,14.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,"25,500","153,000"
T018689,14.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T018989,16.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,"195,000","390,000"
T018990,16.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,"900,000","900,000"
T018991,16.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,"25,500","204,000"
T019136,17.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,"195,000","975,000"
T019137,17.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"70,000","350,000"
T019411,19.03.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T019412,19.03.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T019546,20.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,"70,000","210,000"
T019547,20.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T019548,20.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T019836,22.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,"70,000","630,000"
T019837,22.03.2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000"
T019838,22.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,"900,000","900,000"
T019989,23.03.2025,PROD-010,Webcam 1080p HD,Electronics,7,"180,000","1,260,000"
T020147,24.03.2025,PROD-003,27-inch 4K Monitor,Electronics,3,"1,200,000","3,600,000"
T020148,24.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T020282,25.03.2025,PROD-007,USB-C Docking Station,Electronics,3,"340,000","1,020,000"
T020283,25.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,"195,000","1,170,000"
T020430,26.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T020431,26.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,"750,000","3,750,000"
T020756,28.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T020757,28.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,"750,000","3,750,000"
T020758,28.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,"380,000","380,000"
T020916,29.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,"750,000","5,250,000"
T020917,29.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"900,000","6,300,000"
T021063,30.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,"380,000","1,520,000"
T021064,30.03.2025,PROD-007,USB-C Docking Station,Electronics,1,"340,000","340,000"
T021350,01.04.2025,PROD-007,USB-C Docking Station,Electronics,9,"340,000","3,060,000"
T021351,01.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,"25,500","204,000"
T021352,01.04.2025,PROD-007,USB-C Docking Station,Electronics,7,"340,000","2,380,000"
T021822,04.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,"750,000","3,750,000"
T021979,05.04.2025,PROD-010,Webcam 1080p HD,Electronics,7,"180,000","1,260,000"
T021980,05.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,"70,000","70,000"
T022245,07.04.2025,PROD-007,USB-C Docking Station,Electronics,2,"340,000","680,000"
T022246,07.04.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T022387,08.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,"25,500","127,500"
T022534,09.04.2025,PROD-004,Standing Desk Converter,Furniture,3,"500,000","1,500,000"
T022683,10.04.2025,PROD-007,USB-C Docking Station,Electronics,1,"340,000","340,000"
T022780,11.04.2025,PROD-007,USB-C Docking Station,Electronics,6,"340,000","2,040,000"
T022781,11.04.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T023005,13.04.2025,PROD-003,27-inch 4K Monitor,Electronics,7,"1,200,000","8,400,000"
T023006,13.04.2025,PROD-010,Webcam 1080p HD,Electronics,2,"180,000","360,000"
T023007,13.04.2025,PROD-004,Standing Desk Converter,Furniture,10,"500,000","5,000,000"
T023113,14.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T023218,15.04.2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000"
T023219,15.04.2025,PROD-007,USB-C Docking Station,Electronics,6,"340,000","2,040,000"
T023320,16.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"900,000","5,400,000"
T023321,16.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,"900,000","2,700,000"
T023322,16.04.2025,PROD-004,Standing Desk Converter,Furniture,6,"500,000","3,000,000"
T023441,17.04.2025,PROD-003,27-inch 4K Monitor,Electronics,2,"1,200,000","2,400,000"
T023442,17.04.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T023443,17.04.2025,PROD-010,Webcam 1080p HD,Electronics,3,"180,000","540,000"
T023632,19.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,"380,000","1,140,000"
T023633,19.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,4,"750,000","3,000,000"
T023918,22.04.2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000"
T023919,22.04.2025,PROD-004,Standing Desk Converter,Furniture,6,"500,000","3,000,000"
T023920,22.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,"70,000","280,000"
T024002,23.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"70,000","350,000"
T024003,23.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T024004,23.04.2025,PROD-004,Standing Desk Converter,Furniture,2,"500,000","1,000,000"
T024097,24.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"900,000","7,200,000"
T024200,25.04.2025,PROD-010,Webcam 1080p HD,Electronics,7,"180,000","1,260,000"
T024201,25.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"750,000","7,500,000"
T024298,26.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"900,000","4,500,000"
T024299,26.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T024501,28.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,"750,000","1,500,000"
T024502,28.04.2025,PROD-004,Standing Desk Converter,Furniture,5,"500,000","2,500,000"
T024503,28.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T024504,28.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"70,000","350,000"
T024597,29.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,"900,000","900,000"
T024598,29.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,"900,000","900,000"
T024679,30.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,"70,000","280,000"
T024680,30.04.2025,PROD-010,Webcam 1080p HD,Electronics,2,"180,000","360,000"
T024784,01.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T024883,02.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,"380,000","1,520,000"
T024884,02.05.2025,PROD-003,27-inch 4K Monitor,Electronics,7,"1,200,000","8,400,000"
T024885,02.05.2025,PROD-004,Standing Desk Converter,Furniture,5,"500,000","2,500,000"
T024989,03.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,"25,500","102,000"
T025090,04.05.2025,PROD-004,Standing Desk Converter,Furniture,3,"500,000","1,500,000"
T025177,05.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,"380,000","760,000"
T025284,06.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,"750,000","5,250,000"
T025285,06.05.2025,PROD-003,27-inch 4K Monitor,Electronics,5,"1,200,000","6,000,000"
T025286,06.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,"70,000","280,000"
T025287,06.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,"25,500","229,500"
T025383,07.05.2025,PROD-004,Standing Desk Converter,Furniture,2,"500,000","1,000,000"
T025384,07.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,"70,000","630,000"
T025385,07.05.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T025482,08.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,"750,000","3,750,000"
T025483,08.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T025570,09.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T025571,09.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,"25,500","153,000"
T025572,09.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,"750,000","3,750,000"
T025573,09.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,"380,000","3,040,000"
T025574,09.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,"25,500","51,000"
T025767,11.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,"750,000","2,250,000"
T025768,11.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,"195,000","975,000"
T025858,12.05.2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000"
T025961,13.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,"380,000","380,000"
T025962,13.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,"195,000","1,755,000"
T025963,13.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,"25,500","127,500"
T025964,13.05.2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000"
T026067,14.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T026068,14.05.2025,PROD-007,USB-C Docking Station,Electronics,6,"340,000","2,040,000"
T026183,15.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,"750,000","1,500,000"
T026271,16.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"750,000","7,500,000"
T026272,16.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,"70,000","140,000"
T026273,16.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,500","255,000"
T026274,16.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,"195,000","780,000"
T026365,17.05.2025,PROD-003,27-inch 4K Monitor,Electronics,8,"1,200,000","9,600,000"
T026366,17.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"70,000","350,000"
T026367,17.05.2025,PROD-004,Standing Desk Converter,Furniture,2,"500,000","1,000,000"
T026368,17.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,"70,000","560,000"
T026369,17.05.2025,PROD-004,Standing Desk Converter,Furniture,3,"500,000","1,500,000"
T026370,17.05.2025,PROD-007,USB-C Docking Station,Electronics,6,"340,000","2,040,000"
T026558,19.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,"25,500","76,500"
T026559,19.05.2025,PROD-003,27-inch 4K Monitor,Electronics,3,"1,200,000","3,600,000"
T026560,19.05.2025,PROD-004,Standing Desk Converter,Furniture,5,"500,000","2,500,000"
T026561,19.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"380,000","2,280,000"
T026645,20.05.2025,PROD-010,Webcam 1080p HD,Electronics,5,"180,000","900,000"
T026646,20.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,"380,000","1,520,000"
T026744,21.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"900,000","5,400,000"
T026849,22.05.2025,PROD-010,Webcam 1080p HD,Electronics,10,"180,000","1,800,000"
T026850,22.05.2025,PROD-007,USB-C Docking Station,Electronics,3,"340,000","1,020,000"
T026851,22.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,"70,000","210,000"
T026973,23.05.2025,PROD-010,Webcam 1080p HD,Electronics,9,"180,000","1,620,000"
T026974,23.05.2025,PROD-010,Webcam 1080p HD,Electronics,2,"180,000","360,000"
T026975,23.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,"195,000","1,365,000"
T026976,23.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,"195,000","1,755,000"
T026977,23.05.2025,PROD-010,Webcam 1080p HD,Electronics,10,"180,000","1,800,000"
T027251,26.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,"380,000","1,140,000"
T027252,26.05.2025,PROD-007,USB-C Docking Station,Electronics,10,"340,000","3,400,000"
T027253,26.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,"195,000","1,365,000"
T027254,26.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"380,000","2,280,000"
T027255,26.05.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T027351,27.05.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T027352,27.05.2025,PROD-010,Webcam 1080p HD,Electronics,8,"180,000","1,440,000"
T027353,27.05.2025,PROD-010,Webcam 1080p HD,Electronics,1,"180,000","180,000"
T027354,27.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,"195,000","1,950,000"
T027563,29.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,"195,000","1,170,000"
T027657,30.05.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T027658,30.05.2025,PROD-003,27-inch 4K Monitor,Electronics,10,"1,200,000","12,000,000"
T027728,31.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,"750,000","750,000"
T027965,03.06.2025,PROD-007,USB-C Docking Station,Electronics,7,"340,000","2,380,000"
T027966,03.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,"900,000","1,800,000"
T027967,03.06.2025,PROD-007,USB-C Docking Station,Electronics,1,"340,000","340,000"
T027968,03.06.2025,PROD-004,Standing Desk Converter,Furniture,4,"500,000","2,000,000"
T027969,03.06.2025,PROD-004,Standing Desk Converter,Furniture,9,"500,000","4,500,000"
T028045,04.06.2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000"
T028130,05.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"195,000","1,560,000"
T028131,05.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,"195,000","1,170,000"
T028132,05.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,"195,000","975,000"
T028199,06.06.2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000"
T028200,06.06.2025,PROD-004,Standing Desk Converter,Furniture,1,"500,000","500,000"
T028353,08.06.2025,PROD-010,Webcam 1080p HD,Electronics,9,"180,000","1,620,000"
T028354,08.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T028498,10.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,"70,000","420,000"
T028499,10.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"900,000","5,400,000"
T028575,11.06.2025,PROD-004,Standing Desk Converter,Furniture,7,"500,000","3,500,000"
T028576,11.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,"900,000","8,100,000"
T028652,12.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T028653,12.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,"900,000","900,000"
T028654,12.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,"195,000","975,000"
T028655,12.06.2025,PROD-007,USB-C Docking Station,Electronics,6,"340,000","2,040,000"
T028725,13.06.2025,PROD-003,27-inch 4K Monitor,Electronics,8,"1,200,000","9,600,000"
T028726,13.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,"195,000","1,755,000"
T028727,13.06.2025,PROD-007,USB-C Docking Station,Electronics,2,"340,000","680,000"
T028728,13.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,"195,000","585,000"
T028812,14.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,"750,000","4,500,000"
T028813,14.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,"900,000","1,800,000"
T028891,15.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"900,000","4,500,000"
T028892,15.06.2025,PROD-007,USB-C Docking Station,Electronics,6,"340,000","2,040,000"
T029032,17.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,"70,000","420,000"
T029252,20.06.2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000"
T029334,21.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"900,000","6,300,000"
T029395,22.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"750,000","7,500,000"
T029396,22.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,"195,000","585,000"
T029397,22.06.2025,PROD-004,Standing Desk Converter,Furniture,1,"500,000","500,000"
T029454,23.06.2025,PROD-004,Standing Desk Converter,Furniture,2,"500,000","1,000,000"
T029455,23.06.2025,PROD-004,Standing Desk Converter,Furniture,5,"500,000","2,500,000"
T029456,23.06.2025,PROD-004,Standing Desk Converter,Furniture,4,"500,000","2,000,000"
T029527,24.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,"70,000","140,000"
T029528,24.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"900,000","4,500,000"
T029529,24.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,"70,000","420,000"
T029588,25.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,"380,000","3,040,000"
T029589,25.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T029590,25.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,"900,000","1,800,000"
T029663,26.06.2025,PROD-003,27-inch 4K Monitor,Electronics,7,"1,200,000","8,400,000"
T029664,26.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"380,000","1,900,000"
T029745,27.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T029814,28.06.2025,PROD-010,Webcam 1080p HD,Electronics,1,"180,000","180,000"
T029884,29.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,4,"750,000","3,000,000"
T029978,30.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,"70,000","490,000"
T029979,30.06.2025,PROD-004,Standing Desk Converter,Furniture,9,"500,000","4,500,000"
T029980,30.06.2025,PROD-007,USB-C Docking Station,Electronics,8,"340,000","2,720,000"
Customer-088,Bago,,,,,,
T000281,01.01.2025,PROD-010,Webcam 1080p HD,Electronics,9,"180,000","1,620,000"
T000282,01.01.2025,PROD-004,Standing Desk Converter,Furniture,10,"500,000","5,000,000"
T000283,01.01.2025,PROD-004,Standing Desk Converter,Furniture,3,"500,000","1,500,000"
T000586,02.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,"70,000","70,000"
T001186,04.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,"380,000","760,000"
T001841,06.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"900,000","4,500,000"
T002135,07.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"750,000","7,500,000"
T002998,10.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T002999,10.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,"380,000","760,000"
T003000,10.01.2025,PROD-004,Standing Desk Converter,Furniture,9,"500,000","4,500,000"
T003319,11.01.2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000"
T003320,11.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"380,000","1,900,000"
T003321,11.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,"25,500","229,500"
T003322,11.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T003323,11.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"900,000","4,500,000"
T003324,11.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"900,000","6,300,000"
T003894,13.01.2025,PROD-010,Webcam 1080p HD,Electronics,1,"180,000","180,000"
T003895,13.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,"900,000","9,000,000"
T004215,14.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,"750,000","6,750,000"
T004521,15.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,"750,000","5,250,000"
T004522,15.01.2025,PROD-004,Standing Desk Converter,Furniture,4,"500,000","2,000,000"
T004821,16.01.2025,PROD-003,27-inch 4K Monitor,Electronics,3,"1,200,000","3,600,000"
T004822,16.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,"195,000","1,170,000"
T004823,16.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,"900,000","1,800,000"
T005158,17.01.2025,PROD-007,USB-C Docking Station,Electronics,3,"340,000","1,020,000"
T005159,17.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,"25,500","102,000"
T005463,18.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,"70,000","280,000"
T005464,18.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,"25,500","178,500"
T006088,20.01.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,"25,500","51,000"
T006089,20.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,"900,000","3,600,000"
T006090,20.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,"195,000","195,000"
T006389,21.01.2025,PROD-010,Webcam 1080p HD,Electronics,5,"180,000","900,000"
T006390,21.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,"70,000","210,000"
T007028,23.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,"195,000","195,000"
T007029,23.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,"195,000","1,365,000"
T007030,23.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,"750,000","2,250,000"
T007326,24.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,"380,000","380,000"
T007327,24.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,"380,000","1,140,000"
T007651,25.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T007652,25.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,4,"750,000","3,000,000"
T007992,26.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,"380,000","2,280,000"
T007993,26.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,"380,000","3,420,000"
T008848,29.01.2025,PROD-010,Webcam 1080p HD,Electronics,9,"180,000","1,620,000"
T008849,29.01.2025,PROD-007,USB-C Docking Station,Electronics,4,"340,000","1,360,000"
T009170,30.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"900,000","6,300,000"
T009171,30.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"380,000","2,660,000"
T009472,31.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,"195,000","1,950,000"
T009473,31.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,"195,000","1,365,000"
T009786,01.02.2025,PROD-004,Standing Desk Converter,Furniture,3,"500,000","1,500,000"
T009787,01.02.2025,PROD-010,Webcam 1080p HD,Electronics,7,"180,000","1,260,000"
T009788,01.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,"195,000","390,000"
T010108,02.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,"750,000","6,750,000"
T010426,03.02.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,"380,000","3,040,000"
T010427,03.02.2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000"
T011041,05.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,"750,000","2,250,000"
T011042,05.02.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"70,000","700,000"
T011043,05.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,"750,000","750,000"
T011635,07.02.2025,PROD-010,Webcam 1080p HD,Electronics,4,"180,000","720,000"
T013149,12.02.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"750,000","6,000,000"
T013765,14.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,"25,500","76,500"
